frame,global_plan_position_x,global_plan_position_y,global_plan_orientation_z,global_plan_orientation_w,ID
map,-0.024070,-1.297871,-0.706734,0.707479,31
map,-0.024044,-1.322871,-0.706724,0.707490,31
map,-0.024016,-1.347871,-0.706716,0.707498,31
map,-0.023988,-1.372871,-0.706705,0.707509,31
map,-0.023959,-1.397871,-0.706691,0.707522,31
map,-0.023930,-1.422871,-0.706680,0.707533,31
map,-0.023899,-1.447871,-0.706667,0.707546,31
map,-0.023867,-1.472871,-0.706653,0.707560,31
map,-0.023835,-1.497871,-0.706643,0.707571,31
map,-0.023802,-1.522871,-0.706629,0.707584,31
map,-0.023767,-1.547871,-0.706616,0.707598,31
map,-0.023732,-1.572871,-0.706602,0.707611,31
map,-0.023696,-1.597871,-0.706589,0.707624,31
map,-0.023659,-1.622871,-0.706572,0.707641,31
map,-0.023621,-1.647871,-0.706556,0.707657,31
map,-0.023581,-1.672871,-0.706543,0.707670,31
map,-0.023541,-1.697871,-0.706529,0.707684,31
map,-0.023500,-1.722871,-0.706513,0.707700,31
map,-0.023457,-1.747871,-0.706494,0.707719,31
map,-0.023413,-1.772871,-0.706475,0.707738,31
map,-0.023368,-1.797871,-0.706456,0.707757,31
map,-0.023321,-1.822871,-0.706440,0.707773,31
map,-0.023273,-1.847870,-0.706424,0.707789,31
map,-0.023225,-1.872870,-0.706402,0.707810,31
map,-0.023174,-1.897870,-0.706381,0.707832,31
map,-0.023122,-1.922870,-0.706362,0.707851,31
map,-0.023069,-1.947870,-0.706340,0.707872,31
map,-0.023014,-1.972870,-0.706319,0.707894,31
map,-0.022957,-1.997870,-0.706297,0.707916,31
map,-0.022899,-2.022870,-0.706273,0.707940,31
map,-0.022839,-2.047870,-0.706248,0.707964,31
map,-0.022778,-2.072870,-0.706227,0.707986,31
map,-0.022715,-2.097870,-0.706203,0.708010,31
map,-0.022650,-2.122870,-0.706176,0.708037,31
map,-0.022583,-2.147870,-0.706149,0.708064,31
map,-0.022515,-2.172870,-0.706119,0.708093,31
map,-0.022444,-2.197870,-0.706092,0.708120,31
map,-0.022371,-2.222869,-0.706065,0.708147,31
map,-0.022296,-2.247869,-0.706035,0.708177,31
map,-0.022220,-2.272869,-0.706005,0.708206,31
map,-0.022141,-2.297869,-0.705973,0.708239,31
map,-0.022060,-2.322869,-0.705941,0.708271,31
map,-0.021976,-2.347869,-0.705908,0.708303,31
map,-0.021890,-2.372869,-0.705873,0.708338,31
map,-0.021802,-2.397868,-0.705838,0.708373,31
map,-0.021711,-2.422868,-0.705803,0.708408,31
map,-0.021617,-2.447868,-0.705765,0.708446,31
map,-0.021521,-2.472868,-0.705727,0.708484,31
map,-0.021423,-2.497868,-0.705689,0.708521,31
map,-0.021321,-2.522867,-0.705649,0.708562,31
map,-0.021217,-2.547867,-0.705605,0.708605,31
map,-0.021109,-2.572867,-0.705562,0.708648,31
map,-0.020998,-2.597867,-0.705519,0.708691,31
map,-0.020885,-2.622867,-0.705476,0.708734,31
map,-0.020768,-2.647866,-0.705430,0.708780,31
map,-0.020648,-2.672866,-0.705381,0.708828,31
map,-0.020524,-2.697866,-0.705330,0.708879,31
map,-0.020397,-2.722865,-0.705281,0.708928,31
map,-0.020266,-2.747865,-0.705230,0.708979,31
map,-0.020132,-2.772865,-0.705173,0.709036,31
map,-0.019993,-2.797864,-0.705121,0.709087,31
map,-0.019851,-2.822864,-0.705065,0.709143,31
map,-0.019705,-2.847863,-0.705005,0.709202,31
map,-0.019554,-2.872863,-0.704946,0.709261,31
map,-0.019400,-2.897863,-0.704883,0.709323,31
map,-0.019240,-2.922862,-0.704821,0.709385,31
map,-0.019077,-2.947861,-0.704756,0.709450,31
map,-0.018909,-2.972861,-0.704691,0.709514,31
map,-0.018736,-2.997860,-0.704621,0.709584,31
map,-0.018558,-3.022860,-0.704548,0.709657,31
map,-0.018375,-3.047859,-0.704477,0.709727,31
map,-0.018186,-3.072858,-0.704404,0.709799,31
map,-0.017993,-3.097858,-0.704326,0.709877,31
map,-0.017794,-3.122857,-0.704244,0.709958,31
map,-0.017589,-3.147856,-0.704163,0.710038,31
map,-0.017379,-3.172855,-0.704082,0.710119,31
map,-0.017162,-3.197854,-0.703995,0.710205,31
map,-0.016939,-3.222853,-0.703906,0.710293,31
map,-0.016711,-3.247852,-0.703814,0.710385,31
map,-0.016475,-3.272851,-0.703722,0.710476,31
map,-0.016233,-3.297850,-0.703627,0.710570,31
map,-0.015984,-3.322849,-0.703524,0.710672,31
map,-0.015728,-3.347847,-0.703423,0.710771,31
map,-0.015464,-3.372846,-0.703318,0.710876,31
map,-0.015193,-3.397845,-0.703209,0.710983,31
map,-0.014915,-3.422843,-0.703101,0.711090,31
map,-0.014628,-3.447841,-0.702984,0.711206,31
map,-0.014333,-3.472840,-0.702867,0.711321,31
map,-0.014030,-3.497838,-0.702748,0.711439,31
map,-0.013719,-3.522836,-0.702623,0.711562,31
map,-0.013398,-3.547834,-0.702495,0.711688,31
map,-0.013069,-3.572832,-0.702362,0.711820,31
map,-0.012730,-3.597829,-0.702227,0.711954,31
map,-0.012381,-3.622827,-0.702088,0.712090,31
map,-0.012022,-3.647824,-0.701947,0.712229,31
map,-0.011654,-3.672822,-0.701800,0.712374,31
map,-0.011275,-3.697819,-0.701645,0.712527,31
map,-0.010884,-3.722816,-0.701490,0.712679,31
map,-0.010483,-3.747812,-0.701332,0.712834,31
map,-0.010071,-3.772809,-0.701166,0.712998,31
map,-0.009647,-3.797805,-0.700995,0.713166,31
map,-0.009211,-3.822802,-0.700821,0.713337,31
map,-0.008762,-3.847797,-0.700644,0.713511,31
map,-0.008301,-3.872793,-0.700459,0.713693,31
map,-0.007826,-3.897789,-0.700268,0.713880,31
map,-0.007338,-3.922784,-0.700072,0.714072,31
map,-0.006836,-3.947779,-0.699973,0.714170,31
map,-0.006836,-3.947779,-0.731480,0.681862,31

map,-0.026883,2.745897,-0.722035,0.691857,32
map,-0.028753,2.702111,-0.713476,0.700680,32
map,-0.028128,2.677119,-0.699761,0.714377,32
map,-0.027719,2.652122,-0.702164,0.712015,32
map,-0.027431,2.627124,-0.703323,0.710870,32
map,-0.027186,2.602126,-0.704022,0.710178,32
map,-0.026996,2.577127,-0.704583,0.709622,32
map,-0.026829,2.552126,-0.704965,0.709243,32
map,-0.026693,2.527127,-0.705276,0.708933,32
map,-0.026571,2.502127,-0.705505,0.708705,32
map,-0.026467,2.477128,-0.705703,0.708508,32
map,-0.026372,2.452128,-0.705849,0.708363,32
map,-0.026289,2.427128,-0.705978,0.708233,32
map,-0.026213,2.402128,-0.706084,0.708128,32
map,-0.026145,2.377128,-0.706173,0.708039,32
map,-0.026081,2.352128,-0.706246,0.707967,32
map,-0.026023,2.327128,-0.706313,0.707899,32
map,-0.025969,2.302128,-0.706373,0.707840,32
map,-0.025919,2.277129,-0.706424,0.707789,32
map,-0.025872,2.252129,-0.706467,0.707746,32
map,-0.025829,2.227129,-0.706508,0.707705,32
map,-0.025788,2.202129,-0.706543,0.707670,32
map,-0.025749,2.177129,-0.706575,0.707638,32
map,-0.025713,2.152129,-0.706605,0.707608,32
map,-0.025678,2.127129,-0.706632,0.707581,32
map,-0.025645,2.102129,-0.706656,0.707557,32
map,-0.025614,2.077129,-0.706678,0.707536,32
map,-0.025585,2.052129,-0.706699,0.707514,32
map,-0.025557,2.027129,-0.706721,0.707492,32
map,-0.025530,2.002129,-0.706740,0.707474,32
map,-0.025505,1.977129,-0.706756,0.707457,32
map,-0.025481,1.952129,-0.706772,0.707441,32
map,-0.025458,1.927129,-0.706788,0.707425,32
map,-0.025436,1.902129,-0.706802,0.707412,32
map,-0.025415,1.877129,-0.706815,0.707398,32
map,-0.025394,1.852129,-0.706826,0.707387,32
map,-0.025375,1.827129,-0.706837,0.707376,32
map,-0.025356,1.802129,-0.706850,0.707363,32
map,-0.025339,1.777129,-0.706864,0.707349,32
map,-0.025322,1.752129,-0.706872,0.707341,32
map,-0.025305,1.727129,-0.706880,0.707333,32
map,-0.025290,1.702129,-0.706891,0.707323,32
map,-0.025275,1.677129,-0.706899,0.707314,32
map,-0.025260,1.652129,-0.706907,0.707306,32
map,-0.025247,1.627129,-0.706915,0.707298,32
map,-0.025233,1.602129,-0.706923,0.707290,32
map,-0.025221,1.577129,-0.706931,0.707282,32
map,-0.025209,1.552129,-0.706937,0.707277,32
map,-0.025197,1.527129,-0.706942,0.707271,32
map,-0.025185,1.502129,-0.706948,0.707266,32
map,-0.025174,1.477129,-0.706956,0.707258,32
map,-0.025164,1.452129,-0.706961,0.707252,32
map,-0.025154,1.427129,-0.706967,0.707247,32
map,-0.025144,1.402129,-0.706972,0.707242,32
map,-0.025135,1.377129,-0.706975,0.707239,32
map,-0.025125,1.352129,-0.706980,0.707234,32
map,-0.025117,1.327129,-0.706985,0.707228,32
map,-0.025108,1.302129,-0.706988,0.707225,32
map,-0.025100,1.277129,-0.706991,0.707223,32
map,-0.025092,1.252129,-0.706996,0.707217,32
map,-0.025084,1.227129,-0.706999,0.707215,32
map,-0.025077,1.202129,-0.707002,0.707212,32
map,-0.025069,1.177129,-0.707004,0.707209,32
map,-0.025062,1.152129,-0.707007,0.707207,32
map,-0.025055,1.127129,-0.707012,0.707201,32
map,-0.025049,1.102129,-0.707012,0.707201,32
map,-0.025042,1.077129,-0.707015,0.707199,32
map,-0.025036,1.052129,-0.707018,0.707196,32
map,-0.025029,1.027129,-0.707018,0.707196,32
map,-0.025023,1.002129,-0.707023,0.707190,32
map,-0.025017,0.977129,-0.707023,0.707190,32
map,-0.025011,0.952129,-0.707023,0.707190,32
map,-0.025006,0.927129,-0.707029,0.707185,32
map,-0.025000,0.902129,-0.707029,0.707185,32
map,-0.024995,0.877129,-0.707029,0.707185,32
map,-0.024989,0.852129,-0.707031,0.707182,32
map,-0.024984,0.827129,-0.707031,0.707182,32
map,-0.024979,0.802129,-0.707031,0.707182,32
map,-0.024973,0.777129,-0.707031,0.707182,32
map,-0.024968,0.752129,-0.707034,0.707180,32
map,-0.024963,0.727129,-0.707034,0.707180,32
map,-0.024958,0.702129,-0.707034,0.707180,32
map,-0.024953,0.677129,-0.707034,0.707180,32
map,-0.024947,0.652129,-0.707034,0.707180,32
map,-0.024942,0.627129,-0.707037,0.707177,32
map,-0.024937,0.602129,-0.707034,0.707180,32
map,-0.024932,0.577129,-0.707034,0.707180,32
map,-0.024927,0.552129,-0.707037,0.707177,32
map,-0.024922,0.527129,-0.707037,0.707177,32
map,-0.024917,0.502129,-0.707034,0.707180,32
map,-0.024912,0.477129,-0.707034,0.707180,32
map,-0.024907,0.452129,-0.707034,0.707180,32
map,-0.024902,0.427129,-0.707031,0.707182,32
map,-0.024896,0.402129,-0.707034,0.707180,32
map,-0.024891,0.377129,-0.707034,0.707180,32
map,-0.024886,0.352129,-0.707029,0.707185,32
map,-0.024880,0.327129,-0.707029,0.707185,32
map,-0.024875,0.302129,-0.707031,0.707182,32
map,-0.024869,0.277129,-0.707029,0.707185,32
map,-0.024864,0.252129,-0.707026,0.707188,32
map,-0.024858,0.227129,-0.707026,0.707188,32
map,-0.024852,0.202129,-0.707026,0.707188,32
map,-0.024847,0.177129,-0.707023,0.707190,32
map,-0.024840,0.152129,-0.707020,0.707193,32
map,-0.024834,0.127129,-0.707020,0.707193,32
map,-0.024828,0.102129,-0.707020,0.707193,32
map,-0.024822,0.077129,-0.707018,0.707196,32
map,-0.024816,0.052129,-0.707015,0.707199,32
map,-0.024809,0.027129,-0.707012,0.707201,32
map,-0.024802,0.002129,-0.707010,0.707204,32
map,-0.024795,-0.022871,-0.707010,0.707204,32
map,-0.024789,-0.047871,-0.707007,0.707207,32
map,-0.024781,-0.072871,-0.707004,0.707209,32
map,-0.024774,-0.097871,-0.707002,0.707212,32
map,-0.024766,-0.122871,-0.706999,0.707215,32
map,-0.024759,-0.147871,-0.706999,0.707215,32
map,-0.024751,-0.172871,-0.706996,0.707217,32
map,-0.024743,-0.197871,-0.706993,0.707220,32
map,-0.024735,-0.222871,-0.706991,0.707223,32
map,-0.024727,-0.247871,-0.706985,0.707228,32
map,-0.024718,-0.272871,-0.706980,0.707234,32
map,-0.024709,-0.297871,-0.706977,0.707236,32
map,-0.024700,-0.322871,-0.706977,0.707236,32
map,-0.024691,-0.347871,-0.706975,0.707239,32
map,-0.024681,-0.372871,-0.706969,0.707244,32
map,-0.024671,-0.397871,-0.706964,0.707250,32
map,-0.024661,-0.422871,-0.706961,0.707252,32
map,-0.024650,-0.447871,-0.706961,0.707252,32
map,-0.024640,-0.472871,-0.706956,0.707258,32
map,-0.024629,-0.497871,-0.706950,0.707263,32
map,-0.024618,-0.522871,-0.706948,0.707266,32
map,-0.024607,-0.547871,-0.706942,0.707271,32
map,-0.024595,-0.572871,-0.706940,0.707274,32
map,-0.024583,-0.597871,-0.706934,0.707279,32
map,-0.024570,-0.622871,-0.706929,0.707285,32
map,-0.024558,-0.647871,-0.706926,0.707287,32
map,-0.024545,-0.672871,-0.706921,0.707293,32
map,-0.024531,-0.697871,-0.706915,0.707298,32
map,-0.024518,-0.722871,-0.706910,0.707304,32
map,-0.024504,-0.747871,-0.706902,0.707312,32
map,-0.024489,-0.772871,-0.706896,0.707317,32
map,-0.024474,-0.797871,-0.706894,0.707320,32
map,-0.024459,-0.822871,-0.706886,0.707328,32
map,-0.024443,-0.847871,-0.706880,0.707333,32
map,-0.024427,-0.872871,-0.706875,0.707339,32
map,-0.024410,-0.897871,-0.706867,0.707347,32
map,-0.024393,-0.922871,-0.706861,0.707352,32
map,-0.024375,-0.947871,-0.706853,0.707360,32
map,-0.024357,-0.972871,-0.706848,0.707366,32
map,-0.024338,-0.997871,-0.706842,0.707371,32
map,-0.024319,-1.022871,-0.706832,0.707382,32
map,-0.024300,-1.047871,-0.706823,0.707390,32
map,-0.024279,-1.072871,-0.706818,0.707395,32
map,-0.024259,-1.097871,-0.706810,0.707403,32
map,-0.024237,-1.122871,-0.706799,0.707414,32
map,-0.024215,-1.147871,-0.706791,0.707422,32
map,-0.024193,-1.172871,-0.706783,0.707430,32
map,-0.024169,-1.197871,-0.706775,0.707438,32
map,-0.024146,-1.222871,-0.706767,0.707447,32
map,-0.024121,-1.247871,-0.706756,0.707457,32
map,-0.024096,-1.272871,-0.706745,0.707468,32
map,-0.024070,-1.297871,-0.706734,0.707479,32
map,-0.024044,-1.322871,-0.706724,0.707490,32
map,-0.024016,-1.347871,-0.706716,0.707498,32
map,-0.023988,-1.372871,-0.706705,0.707509,32
map,-0.023959,-1.397871,-0.706691,0.707522,32
map,-0.023930,-1.422871,-0.706680,0.707533,32
map,-0.023899,-1.447871,-0.706667,0.707546,32
map,-0.023867,-1.472871,-0.706653,0.707560,32
map,-0.023835,-1.497871,-0.706643,0.707571,32
map,-0.023802,-1.522871,-0.706629,0.707584,32
map,-0.023767,-1.547871,-0.706616,0.707598,32
map,-0.023732,-1.572871,-0.706602,0.707611,32
map,-0.023696,-1.597871,-0.706589,0.707624,32
map,-0.023659,-1.622871,-0.706572,0.707641,32
map,-0.023621,-1.647871,-0.706556,0.707657,32
map,-0.023581,-1.672871,-0.706543,0.707670,32
map,-0.023541,-1.697871,-0.706529,0.707684,32
map,-0.023500,-1.722871,-0.706513,0.707700,32
map,-0.023457,-1.747871,-0.706494,0.707719,32
map,-0.023413,-1.772871,-0.706475,0.707738,32
map,-0.023368,-1.797871,-0.706456,0.707757,32
map,-0.023321,-1.822871,-0.706440,0.707773,32
map,-0.023273,-1.847870,-0.706424,0.707789,32
map,-0.023225,-1.872870,-0.706402,0.707810,32
map,-0.023174,-1.897870,-0.706381,0.707832,32
map,-0.023122,-1.922870,-0.706362,0.707851,32
map,-0.023069,-1.947870,-0.706340,0.707872,32
map,-0.023014,-1.972870,-0.706319,0.707894,32
map,-0.022957,-1.997870,-0.706297,0.707916,32
map,-0.022899,-2.022870,-0.706273,0.707940,32
map,-0.022839,-2.047870,-0.706248,0.707964,32
map,-0.022778,-2.072870,-0.706227,0.707986,32
map,-0.022715,-2.097870,-0.706203,0.708010,32
map,-0.022650,-2.122870,-0.706176,0.708037,32
map,-0.022583,-2.147870,-0.706149,0.708064,32
map,-0.022515,-2.172870,-0.706119,0.708093,32
map,-0.022444,-2.197870,-0.706092,0.708120,32
map,-0.022371,-2.222869,-0.706065,0.708147,32
map,-0.022296,-2.247869,-0.706035,0.708177,32
map,-0.022220,-2.272869,-0.706005,0.708206,32
map,-0.022141,-2.297869,-0.705973,0.708239,32
map,-0.022060,-2.322869,-0.705941,0.708271,32
map,-0.021976,-2.347869,-0.705908,0.708303,32
map,-0.021890,-2.372869,-0.705873,0.708338,32
map,-0.021802,-2.397868,-0.705838,0.708373,32
map,-0.021711,-2.422868,-0.705803,0.708408,32
map,-0.021617,-2.447868,-0.705765,0.708446,32
map,-0.021521,-2.472868,-0.705727,0.708484,32
map,-0.021423,-2.497868,-0.705689,0.708521,32
map,-0.021321,-2.522867,-0.705649,0.708562,32
map,-0.021217,-2.547867,-0.705605,0.708605,32
map,-0.021109,-2.572867,-0.705562,0.708648,32
map,-0.020998,-2.597867,-0.705519,0.708691,32
map,-0.020885,-2.622867,-0.705476,0.708734,32
map,-0.020768,-2.647866,-0.705430,0.708780,32
map,-0.020648,-2.672866,-0.705381,0.708828,32
map,-0.020524,-2.697866,-0.705330,0.708879,32
map,-0.020397,-2.722865,-0.705281,0.708928,32
map,-0.020266,-2.747865,-0.705230,0.708979,32
map,-0.020132,-2.772865,-0.705173,0.709036,32
map,-0.019993,-2.797864,-0.705121,0.709087,32
map,-0.019851,-2.822864,-0.705065,0.709143,32
map,-0.019705,-2.847863,-0.705005,0.709202,32
map,-0.019554,-2.872863,-0.704946,0.709261,32
map,-0.019400,-2.897863,-0.704883,0.709323,32
map,-0.019240,-2.922862,-0.704821,0.709385,32
map,-0.019077,-2.947861,-0.704756,0.709450,32
map,-0.018909,-2.972861,-0.704691,0.709514,32
map,-0.018736,-2.997860,-0.704621,0.709584,32
map,-0.018558,-3.022860,-0.704548,0.709657,32
map,-0.018375,-3.047859,-0.704477,0.709727,32
map,-0.018186,-3.072858,-0.704404,0.709799,32
map,-0.017993,-3.097858,-0.704326,0.709877,32
map,-0.017794,-3.122857,-0.704244,0.709958,32
map,-0.017589,-3.147856,-0.704163,0.710038,32
map,-0.017379,-3.172855,-0.704082,0.710119,32
map,-0.017162,-3.197854,-0.703995,0.710205,32
map,-0.016939,-3.222853,-0.703906,0.710293,32
map,-0.016711,-3.247852,-0.703814,0.710385,32
map,-0.016475,-3.272851,-0.703722,0.710476,32
map,-0.016233,-3.297850,-0.703627,0.710570,32
map,-0.015984,-3.322849,-0.703524,0.710672,32
map,-0.015728,-3.347847,-0.703423,0.710771,32
map,-0.015464,-3.372846,-0.703318,0.710876,32
map,-0.015193,-3.397845,-0.703209,0.710983,32
map,-0.014915,-3.422843,-0.703101,0.711090,32
map,-0.014628,-3.447841,-0.702984,0.711206,32
map,-0.014333,-3.472840,-0.702867,0.711321,32
map,-0.014030,-3.497838,-0.702748,0.711439,32
map,-0.013719,-3.522836,-0.702623,0.711562,32
map,-0.013398,-3.547834,-0.702495,0.711688,32
map,-0.013069,-3.572832,-0.702362,0.711820,32
map,-0.012730,-3.597829,-0.702227,0.711954,32
map,-0.012381,-3.622827,-0.702088,0.712090,32
map,-0.012022,-3.647824,-0.701947,0.712229,32
map,-0.011654,-3.672822,-0.701800,0.712374,32
map,-0.011275,-3.697819,-0.701645,0.712527,32
map,-0.010884,-3.722816,-0.701490,0.712679,32
map,-0.010483,-3.747812,-0.701332,0.712834,32
map,-0.010071,-3.772809,-0.701166,0.712998,32
map,-0.009647,-3.797805,-0.700995,0.713166,32
map,-0.009211,-3.822802,-0.700821,0.713337,32
map,-0.008762,-3.847797,-0.700644,0.713511,32
map,-0.008301,-3.872793,-0.700459,0.713693,32
map,-0.007826,-3.897789,-0.700268,0.713880,32
map,-0.007338,-3.922784,-0.700072,0.714072,32
map,-0.006836,-3.947779,-0.699973,0.714170,32
map,-0.006836,-3.947779,-0.731480,0.681862,32

map,-0.027964,2.724541,-0.588993,0.808138,33
map,-0.012485,2.676413,-0.657643,0.753330,33
map,-0.018087,2.652049,-0.755489,0.655161,33
map,-0.019537,2.627090,-0.723825,0.689983,33
map,-0.020479,2.602108,-0.717765,0.696285,33
map,-0.021056,2.577115,-0.714513,0.699622,33
map,-0.021532,2.552119,-0.712880,0.701286,33
map,-0.021875,2.527122,-0.711619,0.702566,33
map,-0.022172,2.502123,-0.710838,0.703355,33
map,-0.022404,2.477125,-0.710205,0.703995,33
map,-0.022611,2.452126,-0.709769,0.704434,33
map,-0.022782,2.427126,-0.709401,0.704805,33
map,-0.022936,2.402126,-0.709130,0.705078,33
map,-0.023068,2.377127,-0.708896,0.705313,33
map,-0.023189,2.352127,-0.708715,0.705495,33
map,-0.023296,2.327127,-0.708557,0.705654,33
map,-0.023394,2.302128,-0.708427,0.705784,33
map,-0.023483,2.277128,-0.708314,0.705897,33
map,-0.023565,2.252128,-0.708220,0.705992,33
map,-0.023640,2.227128,-0.708136,0.706076,33
map,-0.023711,2.202128,-0.708064,0.706149,33
map,-0.023776,2.177128,-0.707996,0.706216,33
map,-0.023837,2.152128,-0.707937,0.706275,33
map,-0.023893,2.127129,-0.707886,0.706327,33
map,-0.023947,2.102129,-0.707840,0.706373,33
map,-0.023997,2.077129,-0.707797,0.706416,33
map,-0.024045,2.052129,-0.707757,0.706456,33
map,-0.024089,2.027129,-0.707719,0.706494,33
map,-0.024131,2.002129,-0.707689,0.706524,33
map,-0.024171,1.977129,-0.707657,0.706556,33
map,-0.024209,1.952129,-0.707627,0.706586,33
map,-0.024245,1.927129,-0.707600,0.706613,33
map,-0.024279,1.902129,-0.707576,0.706637,33
map,-0.024311,1.877129,-0.707552,0.706662,33
map,-0.024342,1.852129,-0.707530,0.706683,33
map,-0.024371,1.827129,-0.707511,0.706702,33
map,-0.024399,1.802129,-0.707487,0.706726,33
map,-0.024425,1.777129,-0.707468,0.706745,33
map,-0.024450,1.752129,-0.707455,0.706759,33
map,-0.024474,1.727129,-0.707436,0.706778,33
map,-0.024497,1.702129,-0.707420,0.706794,33
map,-0.024519,1.677129,-0.707403,0.706810,33
map,-0.024539,1.652129,-0.707387,0.706826,33
map,-0.024558,1.627129,-0.707376,0.706837,33
map,-0.024577,1.602129,-0.707363,0.706850,33
map,-0.024594,1.577129,-0.707349,0.706864,33
map,-0.024611,1.552129,-0.707339,0.706875,33
map,-0.024627,1.527129,-0.707325,0.706888,33
map,-0.024642,1.502129,-0.707314,0.706899,33
map,-0.024657,1.477129,-0.707306,0.706907,33
map,-0.024670,1.452129,-0.707293,0.706921,33
map,-0.024683,1.427129,-0.707282,0.706931,33
map,-0.024695,1.402129,-0.707274,0.706940,33
map,-0.024707,1.377129,-0.707266,0.706948,33
map,-0.024718,1.352129,-0.707258,0.706956,33
map,-0.024728,1.327129,-0.707247,0.706967,33
map,-0.024737,1.302129,-0.707239,0.706975,33
map,-0.024747,1.277129,-0.707234,0.706980,33
map,-0.024755,1.252129,-0.707225,0.706988,33
map,-0.024763,1.227129,-0.707217,0.706996,33
map,-0.024771,1.202129,-0.707212,0.707002,33
map,-0.024778,1.177129,-0.707204,0.707010,33
map,-0.024785,1.152129,-0.707199,0.707015,33
map,-0.024791,1.127129,-0.707193,0.707020,33
map,-0.024797,1.102129,-0.707185,0.707029,33
map,-0.024802,1.077129,-0.707180,0.707034,33
map,-0.024807,1.052129,-0.707174,0.707039,33
map,-0.024812,1.027129,-0.707169,0.707045,33
map,-0.024816,1.002129,-0.707166,0.707047,33
map,-0.024820,0.977129,-0.707161,0.707053,33
map,-0.024824,0.952129,-0.707153,0.707061,33
map,-0.024827,0.927129,-0.707150,0.707064,33
map,-0.024830,0.902129,-0.707147,0.707066,33
map,-0.024832,0.877129,-0.707142,0.707072,33
map,-0.024835,0.852129,-0.707136,0.707077,33
map,-0.024837,0.827129,-0.707131,0.707083,33
map,-0.024838,0.802129,-0.707128,0.707085,33
map,-0.024840,0.777129,-0.707126,0.707088,33
map,-0.024841,0.752129,-0.707123,0.707091,33
map,-0.024842,0.727129,-0.707120,0.707093,33
map,-0.024843,0.702129,-0.707115,0.707099,33
map,-0.024843,0.677129,-0.707109,0.707104,33
map,-0.024843,0.652129,-0.707107,0.707107,33
map,-0.024843,0.627129,-0.707104,0.707109,33
map,-0.024843,0.602129,-0.707101,0.707112,33
map,-0.024842,0.577129,-0.707099,0.707115,33
map,-0.024842,0.552129,-0.707096,0.707118,33
map,-0.024841,0.527129,-0.707093,0.707120,33
map,-0.024840,0.502129,-0.707088,0.707126,33
map,-0.024838,0.477129,-0.707085,0.707128,33
map,-0.024837,0.452129,-0.707083,0.707131,33
map,-0.024835,0.427129,-0.707080,0.707134,33
map,-0.024833,0.402129,-0.707077,0.707136,33
map,-0.024831,0.377129,-0.707074,0.707139,33
map,-0.024828,0.352129,-0.707072,0.707142,33
map,-0.024826,0.327129,-0.707066,0.707147,33
map,-0.024823,0.302129,-0.707064,0.707150,33
map,-0.024819,0.277129,-0.707064,0.707150,33
map,-0.024816,0.252129,-0.707061,0.707153,33
map,-0.024813,0.227129,-0.707056,0.707158,33
map,-0.024809,0.202129,-0.707053,0.707161,33
map,-0.024805,0.177129,-0.707050,0.707163,33
map,-0.024801,0.152129,-0.707047,0.707166,33
map,-0.024797,0.127129,-0.707047,0.707166,33
map,-0.024793,0.102129,-0.707042,0.707171,33
map,-0.024788,0.077129,-0.707039,0.707174,33
map,-0.024783,0.052129,-0.707037,0.707177,33
map,-0.024778,0.027129,-0.707031,0.707182,33
map,-0.024773,0.002129,-0.707031,0.707182,33
map,-0.024767,-0.022871,-0.707029,0.707185,33
map,-0.024762,-0.047871,-0.707023,0.707190,33
map,-0.024755,-0.072871,-0.707020,0.707193,33
map,-0.024749,-0.097871,-0.707018,0.707196,33
map,-0.024743,-0.122871,-0.707015,0.707199,33
map,-0.024736,-0.147871,-0.707012,0.707201,33
map,-0.024729,-0.172871,-0.707010,0.707204,33
map,-0.024723,-0.197871,-0.707004,0.707209,33
map,-0.024715,-0.222871,-0.707002,0.707212,33
map,-0.024708,-0.247871,-0.706999,0.707215,33
map,-0.024700,-0.272871,-0.706993,0.707220,33
map,-0.024692,-0.297871,-0.706993,0.707220,33
map,-0.024684,-0.322871,-0.706988,0.707225,33
map,-0.024675,-0.347871,-0.706983,0.707231,33
map,-0.024666,-0.372871,-0.706980,0.707234,33
map,-0.024657,-0.397871,-0.706977,0.707236,33
map,-0.024648,-0.422871,-0.706972,0.707242,33
map,-0.024638,-0.447871,-0.706967,0.707247,33
map,-0.024628,-0.472871,-0.706964,0.707250,33
map,-0.024618,-0.497871,-0.706961,0.707252,33
map,-0.024607,-0.522871,-0.706956,0.707258,33
map,-0.024596,-0.547871,-0.706950,0.707263,33
map,-0.024585,-0.572871,-0.706945,0.707269,33
map,-0.024573,-0.597871,-0.706940,0.707274,33
map,-0.024562,-0.622871,-0.706937,0.707277,33
map,-0.024549,-0.647871,-0.706931,0.707282,33
map,-0.024537,-0.672871,-0.706926,0.707287,33
map,-0.024524,-0.697871,-0.706921,0.707293,33
map,-0.024511,-0.722871,-0.706913,0.707301,33
map,-0.024496,-0.747871,-0.706907,0.707306,33
map,-0.024482,-0.772871,-0.706904,0.707309,33
map,-0.024468,-0.797871,-0.706899,0.707314,33
map,-0.024453,-0.822871,-0.706891,0.707323,33
map,-0.024437,-0.847871,-0.706883,0.707331,33
map,-0.024421,-0.872871,-0.706877,0.707336,33
map,-0.024405,-0.897871,-0.706872,0.707341,33
map,-0.024388,-0.922871,-0.706864,0.707349,33
map,-0.024371,-0.947871,-0.706859,0.707355,33
