-0.093123,-0.148904,0.0,171
-0.081213,-0.032387,0.0,171
-0.11368900000000001,0.06988,0.0,171
-0.182829,0.15193399999999999,0.0,171
-0.278107,0.201283,0.0,171
-0.404229,0.21597199999999997,0.0,171
-0.5064960000000001,0.183496,0.0,171
-0.58855,0.114356,0.0,171
-0.6379,0.019078,0.0,171
-0.6525890000000001,-0.107045,0.0,171
-0.620112,-0.209312,0.0,171
-0.550972,-0.29136599999999996,0.0,171
-0.45569399999999993,-0.340715,0.0,171
-0.329572,-0.355404,0.0,171
-0.227305,-0.322928,0.0,171
-0.145251,-0.253788,0.0,171
