-0.442964,-0.057879999999999994,-0.717913,0.696133,171
-0.444247,-0.099503,-0.701253,0.712912,171
-0.44186800000000004,-0.12439000000000001,-0.675439,0.737416,171
-0.43986899999999995,-0.149309,-0.6809930000000001,0.73229,171
-0.43824300000000005,-0.174256,-0.685246,0.728312,171
-0.436825,-0.199216,-0.688825,0.724928,171
-0.435691,-0.22419,-0.692244,0.721663,171
-0.434745,-0.249173,-0.69534,0.718681,171
-0.434041,-0.274163,-0.697397,0.716685,171
-0.433382,-0.299154,-0.6981350000000001,0.715966,171
-0.43278,-0.32414699999999996,-0.6987220000000001,0.7153930000000001,171
-0.43220299999999995,-0.34914,-0.699156,0.714969,171
-0.431662,-0.374134,-0.699521,0.714612,171
-0.43113599999999996,-0.399129,-0.699789,0.71435,171
-0.43063199999999996,-0.424124,-0.700004,0.7141390000000001,171
-0.43013599999999996,-0.44911899999999993,-0.7001539999999999,0.713992,171
-0.429654,-0.47411400000000004,-0.700271,0.7138770000000001,171
-0.429174,-0.49911000000000005,-0.700344,0.713805,171
-0.428702,-0.524105,-0.700391,0.7137600000000001,171
-0.42822899999999997,-0.5491,-0.7004020000000001,0.713749,171
-0.42775799999999997,-0.574096,-0.700393,0.713757,171
-0.427284,-0.599092,-0.6818,0.731539,171
-0.42424799999999996,-0.623907,-0.662809,0.748789,171
-0.421216,-0.648722,-0.662916,0.748694,171
-0.41819399999999995,-0.673539,-0.662967,0.748648,171
-0.41516800000000004,-0.6983550000000001,-0.662961,0.748654,171
-0.412146,-0.723172,-0.662912,0.7486970000000001,171
-0.409114,-0.747987,-0.662821,0.7487779999999999,171
-0.406079,-0.772802,-0.662706,0.74888,171
-0.403031,-0.797616,-0.662556,0.749013,171
-0.39997699999999997,-0.822428,-0.662397,0.749153,171
-0.396908,-0.847239,-0.662222,0.749308,171
-0.39383,-0.872049,-0.662035,0.749473,171
-0.390737,-0.896857,-0.661841,0.749644,171
-0.38763400000000003,-0.9216639999999999,-0.661651,0.749812,171
-0.38451599999999997,-0.946469,-0.661455,0.749985,171
-0.381386,-0.9712719999999999,-0.661265,0.750153,171
-0.378243,-0.996073,-0.66108,0.750315,171
-0.375089,-1.020874,-0.66067,0.750676,171
-0.37189099999999997,-1.045668,-0.660367,0.750943,171
-0.368697,-1.0704639999999999,-0.660388,0.750925,171
-0.365502,-1.095259,-0.6603899999999999,0.750923,171
-0.362309,-1.120054,-0.660384,0.7509279999999999,171
-0.359113,-1.144849,-0.660367,0.750943,171
-0.355917,-1.169643,-0.660338,0.7509680000000001,171
-0.352718,-1.1944379999999999,-0.660304,0.750999,171
-0.349517,-1.2192319999999999,-0.660266,0.7510319999999999,171
-0.34631300000000004,-1.244026,-0.66022,0.7510720000000001,171
-0.343106,-1.2688190000000001,-0.6601739999999999,0.751113,171
-0.339896,-1.293613,-0.660125,0.751156,171
-0.336683,-1.3184049999999998,-0.660075,0.7512,171
-0.333466,-1.343197,-0.660026,0.751242,171
-0.330246,-1.367989,-0.659977,0.7512850000000001,171
-0.327023,-1.392781,-0.659905,0.7513489999999999,171
-0.323794,-1.417571,-0.659876,0.751375,171
-0.32056599999999996,-1.4423620000000001,-0.6599079999999999,0.751347,171
-0.317342,-1.4671530000000002,-0.659937,0.751321,171
-0.314118,-1.4919440000000002,-0.659957,0.751304,171
-0.310896,-1.516736,-0.659974,0.751288,171
-0.307675,-1.541528,-0.659989,0.751275,171
-0.304454,-1.566319,-0.659994,0.75127,171
-0.301234,-1.5911110000000002,-0.66,0.751265,171
-0.298014,-1.615903,-0.6600060000000001,0.751261,171
-0.294795,-1.6406939999999999,-0.6600090000000001,0.751258,171
-0.291576,-1.665486,-0.660012,0.751255,171
-0.288356,-1.690278,-0.660011,0.751256,171
-0.285137,-1.71507,-0.660012,0.751255,171
-0.281918,-1.7398619999999998,-0.660015,0.751253,171
