frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,0.286696,-1.597517,0.743070,-0.669214,0.500037,-0.048204
/odom,/base_footprint,0.282472,-1.637294,0.743662,-0.668555,0.499888,-0.001148
/odom,/base_footprint,0.278219,-1.677062,0.744154,-0.668008,0.500079,-0.063964
/odom,/base_footprint,0.270213,-1.746612,0.747723,-0.664011,0.499642,0.015012
/odom,/base_footprint,0.265504,-1.786316,0.747763,-0.663965,0.500128,-0.028120
/odom,/base_footprint,0.260731,-1.826048,0.748115,-0.663569,0.500131,0.030734
/odom,/base_footprint,0.252657,-1.895562,0.745835,-0.666131,0.500200,0.027833
/odom,/base_footprint,0.248178,-1.935326,0.745604,-0.666390,0.500091,-0.004624
/odom,/base_footprint,0.243703,-1.975068,0.745500,-0.666506,0.499927,0.018165
/odom,/base_footprint,0.235936,-2.044642,0.745741,-0.666236,0.500202,-0.038785
/odom,/base_footprint,0.231381,-2.084383,0.746836,-0.665008,0.499891,-0.041678
/odom,/base_footprint,0.226695,-2.124102,0.747909,-0.663802,0.500017,-0.038321
/odom,/base_footprint,0.218204,-2.193588,0.749566,-0.661930,0.499940,-0.033541
/odom,/base_footprint,0.213213,-2.233271,0.750204,-0.661206,0.499987,-0.018692
/odom,/base_footprint,0.205553,-2.292788,0.752122,-0.659024,0.500146,-0.078679
/odom,/base_footprint,0.198814,-2.342329,0.754277,-0.656556,0.499922,-0.059956
/odom,/base_footprint,0.193223,-2.381931,0.755385,-0.655281,0.499949,-0.031218
/odom,/base_footprint,0.184644,-2.441317,0.756531,-0.653957,0.499981,-0.028260
/odom,/base_footprint,0.178834,-2.480889,0.756729,-0.653729,0.499898,0.005580
/odom,/base_footprint,0.170139,-2.540256,0.756483,-0.654013,0.500018,0.006163
/odom,/base_footprint,0.162927,-2.589733,0.756304,-0.654220,0.499995,0.005290
/odom,/base_footprint,0.157170,-2.629316,0.756282,-0.654246,0.500044,-0.001307
/odom,/base_footprint,0.148527,-2.688692,0.756385,-0.654126,0.500108,-0.004527
/odom,/base_footprint,0.141320,-2.738165,0.756293,-0.654233,0.499977,0.005100
/odom,/base_footprint,0.135597,-2.777753,0.755435,-0.655223,0.499902,0.054006
/odom,/base_footprint,0.128654,-2.827266,0.753910,-0.656978,0.500019,0.038351
/odom,/base_footprint,0.120533,-2.886722,0.753372,-0.657595,0.500015,-0.006932
/odom,/base_footprint,0.115092,-2.926351,0.754220,-0.656622,0.500080,-0.051951
/odom,/base_footprint,0.109501,-2.965961,0.755548,-0.655093,0.500005,-0.047405
/odom,/base_footprint,0.099417,-3.035223,0.756436,-0.654068,0.499968,0.016163
/odom,/base_footprint,0.093678,-3.074807,0.755770,-0.654837,0.499974,0.030952
/odom,/base_footprint,0.088027,-3.114408,0.755112,-0.655596,0.500032,0.017194
/odom,/base_footprint,0.078266,-3.183724,0.754575,-0.656213,0.500018,0.007507
/odom,/base_footprint,0.072719,-3.223339,0.754581,-0.656207,0.500023,-0.004528
/odom,/base_footprint,0.067152,-3.262951,0.755018,-0.655704,0.500007,-0.036421
/odom,/base_footprint,0.057159,-3.332236,0.756739,-0.653717,0.499950,-0.036100
/odom,/base_footprint,0.051312,-3.371802,0.757132,-0.653262,0.499930,-0.001977
/odom,/base_footprint,0.045500,-3.411056,0.757070,-0.653334,0.491724,0.007500
/odom,/base_footprint,0.035550,-3.478538,0.756841,-0.653600,0.483435,0.000891
/odom,/base_footprint,0.030075,-3.515785,0.756662,-0.653806,0.463969,0.009076
/odom,/base_footprint,0.024762,-3.552109,0.756464,-0.654035,0.452715,0.005704
/odom,/base_footprint,0.015874,-3.613033,0.756514,-0.653977,0.427560,-0.006420
/odom,/base_footprint,0.011171,-3.645214,0.756409,-0.654099,0.390557,0.009340
/odom,/base_footprint,0.006803,-3.675250,0.756123,-0.654429,0.360402,0.013468
/odom,/base_footprint,-0.000167,-3.723296,0.757167,-0.653221,0.333606,-0.078478
/odom,/base_footprint,-0.003942,-3.748207,0.759334,-0.650701,0.303780,-0.084035
/odom,/base_footprint,-0.007593,-3.771297,0.761035,-0.648711,0.267044,-0.020102
